id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
17418,MQ,2875,DFW,XNA,3,1335,60,0
17419,MQ,3284,DFW,BTR,3,1335,75,0
17420,OO,6521,LAX,SJC,3,1335,69,0
17421,UA,36,OGG,SFO,3,1335,300,0
17422,US,1538,CLT,BOS,3,1335,120,1
17423,US,1774,CLT,DTW,3,1335,98,1
17424,US,1786,CLT,MHT,3,1335,124,0
17425,US,1940,CLT,ALB,3,1335,112,0
17426,US,1944,CLT,EWR,3,1335,103,0
17427,US,1952,CLT,BUF,3,1335,98,0
17428,US,358,CLT,MSP,3,1335,158,0
17429,EV,7106,IAD,CMH,3,1336,75,1
17430,B6,196,LAS,JFK,3,1337,281,0
17431,AA,1358,ORD,BOS,3,1340,130,1
17432,AA,1410,DFW,TUL,3,1340,55,0
17433,AA,276,LAX,MIA,3,1340,280,1
17434,AA,936,MIA,MCO,3,1340,55,1
17435,AS,52,FAI,ANC,3,1340,60,1
17436,B6,608,JFK,PWM,3,1340,74,1
17437,CO,234,SEA,EWR,3,1340,292,1
17438,CO,369,LAS,EWR,3,1340,275,1
17439,FL,318,ATL,CLT,3,1340,70,0
17440,FL,779,ATL,LAS,3,1340,285,1
17441,US,1496,CLT,BWI,3,1340,81,1
17442,US,1532,SEA,CLT,3,1340,280,1
17443,US,1790,CLT,TPA,3,1340,97,1
17444,US,1857,CLT,MCO,3,1340,93,0
17445,US,1869,CLT,BNA,3,1340,78,0
17446,US,1897,CLT,ATL,3,1340,67,1
17447,US,942,SFO,CLT,3,1340,284,0
17448,YV,2691,CLT,SDF,3,1340,89,0
17449,AS,16,SEA,MIA,3,1345,330,1
17450,B6,174,SJC,JFK,3,1345,316,1
17451,DL,2246,HNL,SEA,3,1345,339,1
17452,MQ,3251,DFW,SHV,3,1345,50,0
17453,US,1129,CLT,MYR,3,1345,54,0
17454,US,1489,CLT,JAX,3,1345,77,1
17455,US,1788,CLT,ORD,3,1345,123,0
17456,US,1882,CLT,RIC,3,1345,63,0
17457,YV,2927,CLT,CVG,3,1345,92,0
17458,OO,6811,LAX,RNO,3,1348,85,0
17459,UA,787,SFO,SAN,3,1348,91,0
17460,UA,166,LAX,BOS,3,1349,336,1
17461,AA,2495,DFW,LAX,3,1350,200,0
17462,AA,417,DFW,AUS,3,1350,55,0
17463,B6,30,JFK,ROC,3,1350,81,0
17464,DL,2340,SFO,JFK,3,1350,330,0
17465,DL,2856,SAN,JFK,3,1350,319,0
17466,MQ,3005,LAX,SAN,3,1350,45,0
17467,MQ,3301,DFW,SGF,3,1350,70,0
17468,MQ,3731,ORD,MSP,3,1350,85,1
17469,OO,6311,LAX,PSP,3,1350,50,0
17470,UA,56,SFO,EWR,3,1350,325,0
17471,UA,927,SFO,LAX,3,1350,88,0
17472,US,976,CLT,IAD,3,1350,85,0
17473,YV,2639,CLT,LIT,3,1350,133,0
17474,UA,62,SFO,SEA,3,1351,134,0
17475,OO,6284,LAX,IYK,3,1352,59,1
17476,OO,6344,LAX,SAN,3,1353,54,0
17477,OO,6462,LAX,SMF,3,1353,79,0
17478,OO,6887,LAX,BFL,3,1353,50,0
17479,OO,6946,LAX,CLD,3,1353,41,0
17480,UA,198,SFO,IAD,3,1354,311,0
17481,UA,34,SFO,JFK,3,1354,337,1
17482,AA,1811,MIA,IAH,3,1355,170,1
17483,AA,2454,DFW,SAT,3,1355,60,0
17484,DL,1212,OGG,LAX,3,1355,310,1
17485,MQ,2774,DFW,CRP,3,1355,75,0
17486,MQ,3243,DFW,JAN,3,1355,75,0
17487,OO,6601,SFO,MRY,3,1355,43,1
17488,OO,6658,SFO,PDX,3,1355,100,0
17489,UA,263,LAX,SFO,3,1355,84,0
17490,YV,2643,CLT,MEM,3,1355,116,0
17491,UA,864,LAX,LAS,3,1358,81,0
17492,AA,1877,DFW,LAS,3,1360,190,0
17493,AA,443,MIA,MSY,3,1360,125,1
17494,B6,128,JFK,BTV,3,1360,73,0
17495,DL,1063,LAX,MCO,3,1360,281,0
17496,DL,1168,LAX,FLL,3,1360,285,0
17497,DL,1684,SJC,ATL,3,1360,262,0
17498,DL,1880,SFO,ATL,3,1360,271,1
17499,OO,6244,SFO,MFR,3,1360,75,1
17500,OO,6412,SFO,EUG,3,1360,92,0
17501,OO,6694,SFO,ACV,3,1360,79,0
17502,OO,6848,SFO,SBA,3,1360,79,0
17503,UA,44,LAX,IAD,3,1360,290,0
17504,US,1550,CLT,RDU,3,1360,54,1
17505,YV,2849,PHX,YUM,3,1360,66,0
17506,YV,2866,PHX,FLG,3,1360,58,0
17507,YV,2928,PHX,ABQ,3,1360,66,0
17508,OO,6363,LAX,SBA,3,1361,44,1
17509,OO,6539,SFO,GEG,3,1361,121,0
17510,UA,455,SFO,LAS,3,1361,94,0
17511,OO,6433,LAX,FAT,3,1363,58,0
17512,UA,82,LAX,JFK,3,1363,320,0
17513,AA,14,OGG,LAX,3,1365,300,0
17514,AA,246,KOA,LAX,3,1365,310,0
17515,AA,74,LAX,IAD,3,1365,280,0
17516,AS,10,SEA,MCO,3,1365,317,1
17517,B6,22,JFK,SYR,3,1365,69,0
17518,B6,318,OAK,IAD,3,1365,294,1
17519,DL,1087,ATL,BHM,3,1365,52,1
17520,DL,1434,ATL,JAN,3,1365,79,0
17521,DL,1470,ATL,CLT,3,1365,65,0
17522,DL,175,ATL,MCO,3,1365,84,1
17523,DL,1792,SAN,ATL,3,1365,236,0
17524,DL,2454,LAX,ATL,3,1365,252,0
17525,DL,2554,SFO,DTW,3,1365,272,1
17526,HA,515,OGG,HNL,3,1365,33,0
17527,MQ,2918,DFW,HOU,3,1365,60,0
17528,OO,6415,LAX,SBP,3,1365,61,0
17529,OO,6934,SFO,RNO,3,1365,64,0
17530,US,1498,LAX,CLT,3,1365,262,0
17531,US,880,PHL,BOS,3,1365,72,0
17532,YV,2832,PHX,ELP,3,1365,69,0
17533,YV,2834,PHX,TUS,3,1365,41,0
17534,DL,1131,ATL,SAV,3,1366,60,1
17535,DL,1146,ATL,CHS,3,1366,64,1
17536,EV,4957,ATL,MOB,3,1366,74,0
17537,EV,5253,ATL,VPS,3,1366,68,0
17538,UA,180,SFO,BOS,3,1367,340,1
17539,OO,6549,SFO,SBP,3,1369,67,0
17540,AA,1183,DFW,OKC,3,1370,50,0
17541,B6,1018,JFK,BOS,3,1370,63,1
17542,B6,112,JFK,BUF,3,1370,83,1
17543,DL,1691,ATL,TPA,3,1370,82,0
17544,DL,2202,ATL,FLL,3,1370,109,1
17545,DL,2704,ATL,RDU,3,1370,81,1
17546,EV,4980,ATL,TYS,3,1370,50,1
17547,HA,324,LIH,HNL,3,1370,30,0
17548,US,1290,PHL,LGA,3,1370,50,0
17549,DL,1070,ATL,JAX,3,1371,68,1
17550,DL,1955,ATL,BNA,3,1372,65,0
17551,EV,5199,ATL,CHA,3,1372,40,0
17552,DL,1611,ATL,PNS,3,1373,75,1
17553,EV,5015,ATL,HSV,3,1373,55,0
17554,EV,5231,ATL,CAE,3,1373,54,1
17555,EV,5407,ATL,AGS,3,1374,51,1
17556,AA,1842,LAS,MIA,3,1375,260,0
17557,DL,2468,SEA,ATL,3,1375,279,0
17558,HA,8,HNL,LAS,3,1375,345,1
17559,UA,158,SFO,ORD,3,1375,255,1
17560,XE,2703,IAH,MSY,3,1375,59,0
17561,DL,1406,LAX,DTW,3,1379,261,0
17562,AA,18,SFO,JFK,3,1380,329,1
17563,AS,698,SEA,GEG,3,1380,57,1
17564,UA,42,HNL,DEN,3,1380,423,1
17565,XE,2293,IAH,CRP,3,1380,54,1
17566,XE,2956,IAH,AUS,3,1380,45,0
17567,US,1794,LAS,CLT,3,1385,238,0
17568,XE,2450,IAH,SAT,3,1385,53,1
17569,OO,6756,SFO,SMF,3,1386,47,0
17570,UA,40,LAS,IAD,3,1386,272,0
17571,AA,1092,LAX,ORD,3,1390,240,0
17572,UA,126,LAX,ORD,3,1391,239,0
17573,B6,92,SLC,JFK,3,1392,248,0
17574,B6,765,MCO,BQN,3,1395,150,0
17575,UA,404,SFO,IAD,3,1395,306,0
17576,OO,6439,CWA,EAU,3,1401,38,0
17577,UA,161,SEA,IAD,3,1402,291,1
17578,AS,138,ANC,ORD,3,1405,345,0
17579,DL,1152,HNL,SFO,3,1405,311,0
17580,DL,2680,SEA,DTW,3,1405,249,1
17581,B6,498,SEA,BOS,3,1409,303,0
17582,B6,778,LAS,BOS,3,1409,293,0
17583,AA,1230,SEA,DFW,3,1410,215,1
17584,CO,172,LAX,CLE,3,1410,257,0
17585,DL,2102,LAS,ATL,3,1410,224,0
17586,DL,2862,LAX,JFK,3,1410,315,1
17587,OO,6461,YUM,IPL,3,1410,27,0
17588,UA,136,LAX,IAD,3,1410,290,0
17589,US,31,OGG,PHX,3,1410,344,0
17590,B6,767,MCO,PSE,3,1413,160,1
17591,CO,208,PDX,IAH,3,1415,227,1
17592,CO,434,PHX,EWR,3,1415,264,0
17593,UA,968,LAS,ORD,3,1416,213,0
17594,DL,2216,LAS,DTW,3,1420,229,0
17595,FL,225,LAS,MKE,3,1420,208,1
17596,AA,30,LAX,JFK,3,1425,314,0
17597,AS,121,SEA,ANC,3,1425,223,0
17598,B6,723,JFK,BQN,3,1425,216,0
17599,DL,1002,SLC,JFK,3,1425,260,1
17600,UA,504,SFO,ORD,3,1425,257,0
17601,US,258,PHX,PHL,3,1425,254,1
17602,B6,172,SMF,JFK,3,1430,308,1
17603,CO,866,SEA,IAH,3,1430,237,0
17604,US,125,HNL,PHX,3,1430,362,0
17605,AA,1488,DEN,MIA,3,1435,220,1
17606,AA,1522,SFO,ORD,3,1435,240,0
17607,AS,195,ANC,FAI,3,1435,56,1
17608,CO,1740,SMF,IAH,3,1435,217,1
17609,DL,2354,LAX,ATL,3,1435,251,0
17610,B6,739,JFK,PSE,3,1439,223,0
17611,FL,328,SFO,ATL,3,1439,270,0
17612,UA,78,HNL,SFO,3,1439,313,0
17613,DL,2344,LAS,CVG,4,10,215,0
17614,CO,269,SFO,IAH,4,15,205,1
17615,US,1558,PHX,CLT,4,15,222,0
17616,AA,2400,LAX,DFW,4,20,165,0
17617,AA,2466,SFO,DFW,4,20,195,0
17618,AS,108,ANC,SEA,4,30,202,0
17619,CO,1094,LAX,IAH,4,30,181,1
17620,DL,1768,LAX,MSP,4,30,220,0
17621,DL,2722,PHX,DTW,4,30,228,0
17622,DL,2606,SFO,MSP,4,35,216,1
17623,AA,2538,LAS,ORD,4,40,200,0
17624,DL,1006,LAX,MSY,4,48,220,0
17625,CO,223,ANC,SEA,4,49,201,1
17626,AA,532,LAS,DFW,4,50,145,0
17627,DL,1646,PHX,ATL,4,50,212,0
17628,DL,2055,SLC,ATL,4,50,210,0
17629,DL,2814,SEA,MSP,4,50,189,0
17630,AA,2408,LAX,DFW,4,55,170,1
17631,AS,132,ANC,PDX,4,55,215,1
17632,US,498,DEN,CLT,4,55,179,0
17633,B6,98,DEN,JFK,4,59,213,1
17634,CO,1496,LAS,IAH,4,60,162,0
17635,DL,1450,LAS,MSP,4,60,181,0
17636,CO,507,ONT,IAH,4,75,167,0
17637,AS,128,FAI,SEA,4,80,206,0
17638,DL,2223,ANC,SLC,4,85,270,0
17639,AS,112,ANC,SEA,4,90,200,0
17640,HA,17,LAS,HNL,4,100,380,1
17641,US,122,ANC,PHX,4,113,327,0
17642,AS,114,ANC,SEA,4,150,200,0
17643,CO,315,BQN,EWR,4,165,246,1
17644,B6,766,BQN,MCO,4,240,169,0
17645,B6,768,PSE,MCO,4,262,180,1
17646,HA,206,HNL,OGG,4,300,36,0
17647,OO,4746,BIS,MSP,4,300,85,0
17648,OO,6466,IYK,LAX,4,300,53,0
17649,US,1011,EWR,CLT,4,300,111,1
17650,US,1983,BOS,CLT,4,300,135,0
17651,HA,108,HNL,KOA,4,302,41,0
17652,9E,3975,GFK,MSP,4,305,68,0
17653,HA,102,HNL,ITO,4,305,49,0
17654,OH,6338,GSO,ATL,4,315,93,0
17655,OO,6505,LMT,SFO,4,315,95,0
17656,US,149,SEA,PHX,4,315,166,1
17657,US,1640,MCO,CLT,4,315,97,0
17658,US,908,TPA,CLT,4,315,96,0
17659,HA,106,HNL,OGG,4,317,36,0
17660,9E,3854,DLH,MSP,4,320,58,0
17661,DL,1276,MSP,ATL,4,320,158,0
17662,OO,4651,FAR,MSP,4,320,62,0
17663,CO,1585,MFE,IAH,4,325,64,0
17664,CO,222,MSY,IAH,4,325,70,0
17665,EV,4966,VPS,ATL,4,325,69,0
17666,OO,4793,PSC,SLC,4,325,90,0
17667,US,1521,BWI,CLT,4,325,83,0
17668,XE,2827,MAF,IAH,4,325,85,0
17669,OO,4719,LWS,SLC,4,328,87,1
17670,9E,3702,RST,MSP,4,330,50,0
17671,9E,3886,DSM,ATL,4,330,135,1
17672,AA,1711,BOS,MIA,4,330,210,0
17673,CO,611,EWR,IAH,4,330,233,0
17674,DL,1143,CHS,ATL,4,330,72,0
17675,DL,1511,MSN,DTW,4,330,80,0
17676,DL,1518,MCO,ATL,4,330,84,0
17677,DL,1698,JAX,ATL,4,330,80,0
17678,DL,1842,SAT,ATL,4,330,142,0
17679,DL,1972,TPA,ATL,4,330,85,1
17680,DL,2054,PNS,ATL,4,330,75,0
17681,DL,2112,BHM,ATL,4,330,58,0
17682,DL,2306,LIT,ATL,4,330,97,0
17683,DL,2711,SAV,ATL,4,330,65,0
17684,DL,2995,BNA,ATL,4,330,67,1
17685,EV,4940,OMA,ATL,4,330,147,0
17686,EV,5014,ICT,ATL,4,330,132,0
17687,EV,5044,ECP,ATL,4,330,68,0
17688,EV,5062,HSV,ATL,4,330,53,0
17689,EV,5117,DHN,ATL,4,330,70,0
17690,EV,5393,MGM,ATL,4,330,57,0
17691,EV,5532,CAE,ATL,4,330,64,1
17692,EV,7108,PWM,IAD,4,330,114,0
17693,OO,6917,ACV,SMF,4,330,65,0
17694,OO,7781,EKO,SLC,4,330,70,0
17695,US,1289,BOS,PHL,4,330,84,0
17696,US,1420,PHL,CLT,4,330,102,0
17697,US,1732,ATL,CLT,4,330,68,0
17698,US,347,PDX,PHX,4,330,148,0
17699,US,913,RIC,CLT,4,330,72,0
17700,XE,2263,BTR,IAH,4,330,72,0
17701,XE,3024,HRL,IAH,4,330,70,0
17702,YV,2605,MYR,CLT,4,330,62,0
17703,HA,103,HNL,LIH,4,331,35,0
17704,UA,576,SEA,DEN,4,331,159,0
17705,OO,6644,TUS,DEN,4,333,112,0
17706,YV,7294,SBN,ORD,4,334,46,0
17707,9E,3725,TVC,DTW,4,335,75,0
17708,9E,3804,CLE,ATL,4,335,128,0
17709,AA,674,ORD,MIA,4,335,185,0
17710,B6,728,BQN,JFK,4,335,231,0
17711,CO,463,ORD,IAH,4,335,164,0
17712,EV,5038,CAK,DTW,4,335,76,0
17713,OH,6423,DAY,DTW,4,335,75,0
17714,OO,6698,MFR,PDX,4,335,74,0
17715,XE,2865,MKE,IAH,4,335,174,0
17716,EV,7123,BTV,IAD,4,336,110,1
17717,9E,3998,TLH,ATL,4,338,68,0
17718,9E,4196,TYS,ATL,4,340,57,1
17719,CO,214,DFW,IAH,4,340,59,1
17720,DL,2123,BOS,DTW,4,340,144,0
17721,DL,2597,RIC,ATL,4,340,109,0
17722,DL,2626,FLL,ATL,4,340,118,0
17723,DL,684,AUS,ATL,4,340,134,0
17724,EV,5583,CHA,ATL,4,340,47,0
17725,MQ,4563,CMH,LGA,4,340,100,0
17726,XE,2616,LRD,IAH,4,340,66,0
17727,XE,3006,BRO,IAH,4,340,70,0
17728,XE,3015,CRP,IAH,4,340,59,0
17729,XE,5973,LAN,ORD,4,340,71,1
17730,9E,3659,ALB,ATL,4,345,183,0
17731,9E,3862,SAT,MEM,4,345,119,0
17732,9E,3949,PVD,DTW,4,345,135,0
17733,9E,4143,FWA,DTW,4,345,59,0
17734,AA,1141,JFK,MIA,4,345,190,0
17735,AA,1297,DFW,MIA,4,345,160,0
17736,AA,2320,DFW,ORD,4,345,140,0
17737,CO,1677,PHL,IAH,4,345,219,0
17738,CO,1727,BWI,IAH,4,345,208,0
17739,CO,240,AUS,IAH,4,345,55,0
17740,CO,278,SAT,IAH,4,345,54,1
17741,CO,633,LGA,IAH,4,345,235,1
17742,DL,1095,OKC,ATL,4,345,127,0
17743,DL,1112,PIT,ATL,4,345,131,0
17744,DL,1506,LAX,DTW,4,345,270,0
17745,DL,2320,PBI,ATL,4,345,113,0
17746,DL,2481,ORF,ATL,4,345,120,1
17747,DL,2710,DFW,ATL,4,345,132,0
17748,DL,2939,DCA,ATL,4,345,120,0
17749,EV,5142,AEX,ATL,4,345,119,0
17750,EV,5218,SYR,ATL,4,345,158,1
17751,EV,5233,BTR,ATL,4,345,97,0
17752,EV,5362,SHV,ATL,4,345,123,0
17753,EV,5501,VLD,ATL,4,345,62,0
17754,OH,6264,BDL,CVG,4,345,133,0
17755,OH,6549,MFE,MEM,4,345,118,0
17756,OO,6407,FAT,SFO,4,345,45,0
17757,OO,6523,PHX,LAX,4,345,85,0
17758,OO,6647,BZN,DEN,4,345,107,0
17759,OO,6964,RDM,PDX,4,345,58,0
17760,US,1423,DCA,CLT,4,345,85,0
17761,XE,2919,LFT,IAH,4,345,58,0
17762,XE,5951,CAK,ORD,4,345,95,0
17763,OO,6480,IPL,YUM,4,346,34,0
17764,OO,6843,EAU,CWA,4,346,32,0
17765,UA,756,SFO,DEN,4,348,158,0
17766,OO,3099,OMA,MKE,4,349,81,0
17767,9E,3718,ERI,DTW,4,350,65,0
17768,B6,107,BUF,JFK,4,350,83,0
17769,DL,1248,IAH,ATL,4,350,130,0
17770,DL,1985,DAY,ATL,4,350,114,0
17771,DL,2387,MKE,ATL,4,350,129,0
17772,DL,2405,PHL,DTW,4,350,115,0
17773,DL,734,MCI,ATL,4,350,129,0
17774,EV,5165,AGS,ATL,4,350,60,0
17775,FL,331,PHL,ATL,4,350,145,0
17776,MQ,2734,ABI,DFW,4,350,50,0
17777,MQ,2796,GRR,DFW,4,350,175,0
17778,MQ,3014,FAT,LAX,4,350,65,0
17779,MQ,3332,LBB,DFW,4,350,70,0
17780,MQ,3632,CLT,MIA,4,350,120,1
17781,MQ,3781,LIT,ORD,4,350,105,0
17782,MQ,3842,MSP,ORD,4,350,95,0
17783,MQ,3892,PHL,ORD,4,350,140,0
17784,MQ,4013,LEX,ORD,4,350,95,1
17785,OH,6498,ORD,ATL,4,350,128,0
17786,OH,6629,GRR,DTW,4,350,61,1
17787,9E,4391,MBS,DTW,4,351,59,1
17788,HA,218,HNL,KOA,4,352,41,0
17789,OO,6642,MOD,SFO,4,352,38,0
17790,9E,3836,OMA,DTW,4,355,145,1
17791,9E,3935,EWR,DTW,4,355,130,1
17792,9E,3955,LBB,MEM,4,355,119,0
17793,9E,4200,TYS,CVG,4,355,64,0
17794,9E,4274,AMA,MEM,4,355,120,0
17795,B6,735,JFK,BQN,4,355,215,1
17796,DL,2356,RDU,DTW,4,355,125,0
17797,DL,377,BDL,DTW,4,355,130,0
17798,HA,202,HNL,ITO,4,355,49,0
17799,MQ,2864,SGF,DFW,4,355,90,0
17800,OH,6414,AZO,DTW,4,355,58,0
17801,OO,7014,RDM,SFO,4,355,101,0
17802,9E,3668,TYS,LGA,4,360,131,0
17803,9E,3724,ABE,DTW,4,360,115,0
17804,9E,3755,SWF,DTW,4,360,120,1
17805,9E,3757,BGM,DTW,4,360,103,0
17806,9E,3795,SBN,CVG,4,360,60,0
17807,9E,3845,AVP,DTW,4,360,105,0
17808,9E,3850,FNT,DTW,4,360,48,0
17809,9E,3871,BHM,DTW,4,360,125,0
17810,9E,3875,GSP,DTW,4,360,115,1
17811,9E,3893,FWA,ATL,4,360,115,0
17812,9E,3923,IAH,MEM,4,360,95,0
17813,9E,3957,ATW,MSP,4,360,76,0
17814,9E,3985,DSM,MEM,4,360,100,0
17815,9E,4026,ORF,DTW,4,360,125,1
17816,9E,4239,ITH,DTW,4,360,97,1
17817,9E,4272,ECP,MEM,4,360,90,1
17818,9E,4324,DCA,JFK,4,360,82,0
17819,AA,1056,TUL,DFW,4,360,70,0
17820,AA,1140,SAT,DFW,4,360,65,0
17821,AA,1143,TPA,DFW,4,360,170,0
17822,AA,1215,DCA,DFW,4,360,210,0
17823,AA,1225,COS,DFW,4,360,120,0
17824,AA,1406,OMA,DFW,4,360,125,0
17825,AA,1584,LAS,DFW,4,360,160,0
17826,AA,1596,PDX,DFW,4,360,225,0
17827,AA,1602,ELP,DFW,4,360,100,1
17828,AA,1615,BDL,DFW,4,360,260,0
17829,AA,1631,MSY,MIA,4,360,105,0
17830,AA,1670,AUS,ORD,4,360,165,0
17831,AA,1755,ABQ,DFW,4,360,105,0
17832,AA,1839,OKC,DFW,4,360,60,0
17833,AA,1843,BOS,ORD,4,360,175,0
17834,AA,1878,SMF,DFW,4,360,205,1
17835,AA,1895,LGA,MIA,4,360,190,0
17836,AA,1921,EWR,MIA,4,360,185,1
17837,AA,1965,STL,DFW,4,360,115,0
17838,AA,1994,IAH,MIA,4,360,135,0
17839,AA,2037,BNA,MIA,4,360,135,0
17840,AA,2060,SEA,ORD,4,360,245,0
17841,AA,2103,IAD,MIA,4,360,160,1
17842,AA,2299,DTW,MIA,4,360,190,0
17843,AA,2301,ORD,DFW,4,360,150,1
17844,AA,445,DCA,ORD,4,360,125,0
17845,AA,526,SFO,DFW,4,360,215,0
17846,AA,528,LAX,MIA,4,360,280,0
17847,AA,548,LAX,ORD,4,360,240,0
17848,AA,552,SFO,MIA,4,360,315,0
17849,AA,654,PHX,DFW,4,360,130,0
17850,AA,708,AUS,DFW,4,360,60,0
17851,AS,454,SEA,LAX,4,360,150,0
17852,AS,55,ANC,FAI,4,360,58,0
17853,AS,600,SEA,LAS,4,360,143,0
17854,AS,62,FAI,ANC,4,360,70,0
17855,AS,81,SEA,ANC,4,360,219,1
17856,B6,1001,BOS,JFK,4,360,71,0
17857,B6,1133,SYR,JFK,4,360,85,0
17858,B6,1224,RDU,BOS,4,360,101,0
17859,B6,146,PBI,JFK,4,360,152,0
17860,B6,155,JFK,MCO,4,360,168,0
17861,B6,1695,BOS,MCO,4,360,192,0
17862,B6,19,BTV,JFK,4,360,84,1
17863,B6,247,OAK,LGB,4,360,77,0
17864,B6,370,FLL,LGA,4,360,159,0
17865,B6,371,LGA,FLL,4,360,174,1
17866,B6,442,TPA,BOS,4,360,167,1
17867,B6,45,ROC,JFK,4,360,83,0
17868,B6,52,MCO,JFK,4,360,141,0
17869,B6,601,PWM,JFK,4,360,75,0
17870,B6,63,JFK,TPA,4,360,176,1
17871,B6,68,FLL,JFK,4,360,160,1
17872,B6,701,JFK,SJU,4,360,218,0
17873,CO,1045,CLE,IAH,4,360,190,0
17874,CO,1428,CLT,IAH,4,360,180,1
17875,CO,1810,SMF,IAH,4,360,220,0
17876,CO,198,DEN,IAH,4,360,143,0
17877,CO,308,PDX,IAH,4,360,238,0
17878,CO,361,PHX,IAH,4,360,150,0
17879,CO,469,SFO,IAH,4,360,225,1
17880,CO,759,DCA,IAH,4,360,206,1
17881,CO,89,IAH,EWR,4,360,200,1
17882,DL,1084,ANC,MSP,4,360,326,1
17883,DL,1106,SEA,SLC,4,360,120,0
17884,DL,1157,CMH,ATL,4,360,110,0
17885,DL,1181,RSW,ATL,4,360,110,0
17886,DL,1297,JFK,ATL,4,360,168,0
17887,DL,1301,IND,ATL,4,360,105,0
17888,DL,1371,BOS,LGA,4,360,68,0
17889,DL,1401,BOS,ATL,4,360,190,0
17890,DL,1447,LGA,ATL,4,360,167,1
17891,DL,1504,MCI,DTW,4,360,118,0
17892,DL,1580,SFO,ATL,4,360,270,0
17893,DL,1602,LAS,ATL,4,360,223,0
17894,DL,1625,BWI,ATL,4,360,120,0
17895,DL,1767,CLT,DTW,4,360,115,0
17896,DL,1831,PDX,SLC,4,360,107,0
17897,DL,1889,CVG,ATL,4,360,103,0
17898,DL,1949,RDU,ATL,4,360,87,0
17899,DL,2205,MDW,ATL,4,360,120,0
17900,DL,2264,DFW,MEM,4,360,92,0
17901,DL,2280,STL,ATL,4,360,110,0
17902,DL,2437,CLT,ATL,4,360,82,0
17903,DL,2480,SEA,DTW,4,360,253,0
17904,DL,2525,BOS,MSP,4,360,210,0
17905,DL,2530,BZN,MSP,4,360,138,1
17906,DL,2581,SDF,ATL,4,360,84,0
17907,DL,2806,SFO,MSP,4,360,222,1
17908,DL,2816,LAS,DTW,4,360,233,0
17909,DL,725,SFO,SLC,4,360,113,0
17910,EV,4942,JAX,DCA,4,360,112,0
17911,EV,4946,ABY,ATL,4,360,50,0
17912,EV,4979,TRI,ATL,4,360,67,0
17913,EV,4998,XNA,ATL,4,360,119,0
17914,EV,5011,ROA,DTW,4,360,98,0
17915,EV,5027,MLI,ATL,4,360,130,1
17916,EV,5079,LYH,ATL,4,360,85,0
17917,EV,5141,EVV,ATL,4,360,80,0
17918,EV,5169,HPN,ATL,4,360,151,0
17919,EV,5257,BDL,DCA,4,360,84,0
17920,EV,5265,SYR,DTW,4,360,115,1
17921,EV,5275,FAY,ATL,4,360,86,1
17922,EV,5313,EWN,ATL,4,360,98,0
17923,EV,5316,CSG,ATL,4,360,44,0
17924,EV,5366,SGF,ATL,4,360,119,0
17925,EV,5374,CAK,ATL,4,360,109,0
17926,EV,5387,GPT,ATL,4,360,80,0
17927,EV,5419,OKC,DTW,4,360,150,0
17928,EV,5435,MLU,ATL,4,360,98,0
17929,EV,5460,MOB,ATL,4,360,77,0
17930,EV,5479,LFT,ATL,4,360,120,1
17931,EV,5491,OAJ,ATL,4,360,98,1
17932,EV,5507,CHO,ATL,4,360,102,0
17933,EV,5564,ILM,ATL,4,360,88,0
17934,EV,5605,ROA,ATL,4,360,86,0
17935,EV,7075,DTW,IAD,4,360,90,0
17936,EV,7086,DAY,IAD,4,360,90,1
17937,EV,7097,CMH,ORD,4,360,82,1
17938,EV,7100,CAE,ORD,4,360,128,0
17939,EV,7116,JFK,IAD,4,360,81,0
17940,EV,7117,ROA,ORD,4,360,116,0
17941,EV,7323,BMI,ATL,4,360,115,0
17942,EV,7378,DEN,CVG,4,360,158,0
17943,F9,377,BOS,MKE,4,360,165,0
17944,FL,143,DTW,ATL,4,360,125,0
17945,FL,155,IND,BWI,4,360,105,0
17946,FL,183,DCA,ATL,4,360,123,0
17947,FL,200,CAK,ATL,4,360,120,0
17948,FL,254,FNT,ATL,4,360,134,0
17949,FL,281,BOS,ATL,4,360,180,0
17950,FL,359,LGA,ATL,4,360,161,0
17951,FL,429,PNS,ATL,4,360,69,0
17952,FL,557,BUF,ATL,4,360,135,0
17953,FL,630,DAY,BWI,4,360,93,0
17954,FL,726,DFW,MKE,4,360,135,0
17955,FL,738,MSP,MKE,4,360,70,0
17956,FL,84,FLL,ATL,4,360,113,0
17957,FL,901,PHF,ATL,4,360,123,1
17958,FL,912,MKE,BWI,4,360,120,0
17959,FL,942,ROC,BWI,4,360,83,1
17960,FL,967,ACY,ATL,4,360,135,0
17961,MQ,2731,CVG,DFW,4,360,165,1
17962,MQ,2750,JAN,DFW,4,360,100,1
17963,MQ,2963,CID,DFW,4,360,140,0
17964,MQ,3256,GRK,DFW,4,360,50,0
17965,MQ,3265,HOU,DFW,4,360,70,0
17966,MQ,3280,CRP,DFW,4,360,80,0
17967,MQ,3325,DSM,DFW,4,360,130,0
17968,MQ,3357,MOB,DFW,4,360,115,0
17969,MQ,3372,BTR,DFW,4,360,90,0
17970,MQ,3450,XNA,DFW,4,360,70,1
17971,MQ,3512,MKE,DFW,4,360,165,0
17972,MQ,3650,TYS,MIA,4,360,135,0
17973,MQ,3736,ORD,EWR,4,360,120,0
17974,MQ,3748,ORD,MSP,4,360,85,0
